2299	365333	367047	3.40816326530612
1409	367048	367988	3.39638682252922
2442	367989	369743	3.38005698005698
5036	369744	371101	3.37702503681885
2373	371102	373384	3.37056504599212
2622	373385	375024	3.36585365853659
1106	375025	375994	3.35876288659794
1588	375995	377251	3.35799522673031
2342	377252	379123	3.35416666666667
1310	379124	380300	3.34749362786746
2579	380301	381359	3.3399433427762
5614	381360	382607	3.33733974358974
2280	382608	383879	3.33490566037736
1542	383880	384857	3.33128834355828
2303	384858	386409	3.32280927835052
2647	386410	388778	3.3212325875897
1290	388779	389580	3.32044887780549
1350	389581	392166	3.31786542923434
1397	392167	393131	3.3119170984456
2267	393132	394522	3.3098490294752
1961	394523	395729	3.30654515327258
1219	395730	396788	3.30217186024551
1323	396789	398468	3.30119047619048
1579	398469	400000	3.29373368146214
1876	400001	400776	3.28994845360825
1345	400777	402097	3.28311884935655
1650	402098	403262	3.28240343347639
1564	403263	404926	3.28004807692308
1572	404927	408220	3.27534911961141
1115	408221	409905	3.2646884272997
2255	409906	411551	3.26063183475091
2544	411552	413676	3.256
1164	413677	414430	3.24933687002653
3415	414431	415667	3.24413904607922
6707	415668	417263	3.2374686716792
523	417264	419089	3.23329682365827
5630	419090	420398	3.2253628724217
2238	420399	422259	3.22407307898979
1231	422260	423649	3.21870503597122
1877	423650	424410	3.21813403416557
1292	424411	425468	3.20132325141777
2277	425469	427193	3.20057971014493
1617	427194	428431	3.20032310177706
1769	428432	429456	3.19414634146341
1861	429457	430867	3.18922749822821
1805	430868	432412	3.18770226537217
2633	432413	433929	3.18391562294001
1346	433930	435406	3.18009478672986
1270	435407	436886	3.17635135135135
2567	436887	438504	3.1761433868974
1862	438505	440035	3.17439581972567
2293	440036	441438	3.16892373485388
5649	441439	442117	3.16642120765832
2425	442118	444026	3.16553169198533
1859	444027	445053	3.15676728334956
1306	445054	446332	3.15559030492572
2469	446333	448626	3.15300784655623
5473	448627	449404	3.15295629820051
1537	449405	450645	3.14101531023368
1401	450646	452232	3.13106490233144
5768	452233	453214	3.12932790224033
2414	453215	454410	3.12625418060201
1293	454411	455649	3.11783696529459
1493	455650	457285	3.11308068459658
1264	457286	459335	3.11268292682927
2332	459336	461274	3.10881897885508
1321	461275	463066	3.10379464285714
1602	463067	466469	3.09932412577138
3252	466470	467453	3.09857723577236
1591	467454	469567	3.09318826868496
2408	469568	473144	3.09309477215544
5596	473145	476481	3.08330836080312
2370	476482	478770	3.08213193534294
3981	478771	479416	3.08204334365325
2405	479417	480543	3.07009760425909
1634	480544	482081	3.06631989596879
1638	482082	483295	3.06342668863262
1142	483296	484055	3.05789473684211
1563	484056	485039	3.05284552845528
1880	485040	486354	3.05019011406844
486	486355	487747	3.045944005743
1328	487748	489541	3.04347826086957
1550	489542	490277	3.04211956521739
1615	490278	491241	3.03941908713693
2236	491242	493788	3.03847663918335
6677	493789	496408	3.03702290076336
2330	496409	497834	3.0343618513324
1432	497835	499391	3.03147077713552
1294	499392	500592	3.02830974188177
1752	500593	502222	3.02638036809816
1863	502223	503105	3.02265005662514
1386	503106	503814	3.02256699576869
1992	503815	505629	3.01928374655647
5598	505630	507143	3.01915455746367
2573	507144	509049	3.01573976915005
2529	509050	511233	3.01510989010989
6734	511234	513097	3.01287553648069
1646	513098	515449	3.01190476190476
1986	515450	517210	3.00340715502555
1470	517211	518666	3.00274725274725
5929	518667	525353	2.99790638552415
2508	525354	526838	2.9952861952862
6723	526839	528821	2.99394856278366
1289	528822	530616	2.98551532033426
5838	530617	531418	2.9788029925187
2641	531419	533170	2.97716894977169
1593	533171	534755	2.97350157728707
2550	534756	537701	2.96978954514596
2562	537702	540016	2.96241900647948
5021	540017	540637	2.96135265700483
1325	540638	542315	2.95470798569726
1144	542316	542893	2.95328719723183
1096	542894	543615	2.95290858725762
2547	543616	545857	2.94603033006244
2664	545858	547813	2.94427402862986
2515	547814	550370	2.93742667188111
2392	550371	553343	2.9347460477632
2371	553344	556232	2.93111803392177
2666	556233	558205	2.92701469842879
1807	558206	560387	2.92392300641613
8040	560388	560937	2.92181818181818
4904	560938	561769	2.91706730769231
1562	561770	562657	2.91666666666667
2510	562658	564482	2.91616438356164
1163	564483	565423	2.90223166843783
5647	565424	566821	2.90200286123033
1642	566822	568724	2.90173410404624
3844	568725	569963	2.90153349475383
1275	569964	571083	2.89732142857143
7991	571084	571617	2.89513108614232
1342	571618	573254	2.88515577275504
1854	573255	575287	2.88096409247418
2283	575288	576988	2.88065843621399
2552	576989	579608	2.87748091603053
1570	579609	581111	2.86826347305389
2337	581112	583376	2.86754966887417
1110	583377	584667	2.86676994577847
2345	584668	585948	2.86651053864169
1134	585949	586633	2.86569343065693
2351	586634	589368	2.8654478976234
1574	589369	591125	2.86340352874217
1284	591126	592269	2.86188811188811
1291	592270	593906	2.86072083078803
2308	593907	596775	2.8588358313001
1434	596776	597662	2.85343855693348
1819	597663	598994	2.8521021021021
1842	598995	600884	2.84973544973545
5445	600885	602833	2.84248332478194
1179	602834	604875	2.84182174338883
2024	604876	607456	2.83959705540488
1735	607457	608943	2.83860121049092
2239	608944	611048	2.83467933491686
2549	611049	614144	2.83397932816537
1119	614145	615678	2.83050847457627
2458	615679	617859	2.8276020174232
5619	617860	619073	2.82619439868204
5928	619074	620653	2.82594936708861
2362	620654	622543	2.82275132275132
5676	622544	623673	2.8212389380531
3505	623674	625954	2.81937746602367
1625	625955	626756	2.81670822942643
5460	626757	627765	2.81665014866204
1849	627766	629568	2.81419855795896
1181	629569	631046	2.81393775372125
1430	631047	631725	2.81296023564065
2315	631726	633363	2.81196581196581
3898	633364	635032	2.81126423007789
1580	635033	636081	2.81124880838894
1153	636082	637622	2.81116158338741
4125	637623	638229	2.81054365733114
5728	638230	639985	2.80410022779043
2002	639986	642300	2.80043196544276
5428	642301	646301	2.79780054986253
2424	646302	650511	2.79619952494062
2271	650512	653740	2.79095695261691
1651	653741	655281	2.78195976638546
6672	655282	657393	2.78172348484848
5775	657394	659667	2.77880386983289
2636	659668	661271	2.77182044887781
2354	661272	663531	2.7716814159292
4951	663532	665075	2.76683937823834
2421	665076	668062	2.76498158687646
5467	668063	669903	2.76154263986964
5762	669904	671204	2.75787855495772
1439	671205	672539	2.75355805243446
1435	672540	673907	2.75073099415205
5976	673908	674822	2.74754098360656
2364	674823	678473	2.74664475486168
2369	678474	681313	2.74154929577465
2323	681314	683748	2.73839835728953
1077	683749	684787	2.73051010587103
1764	684788	687056	2.72983693256941
1123	687057	688748	2.72754137115839
1243	688749	691648	2.7251724137931
1278	691649	693605	2.72049054675524
5581	693606	702600	2.71862145636465
1395	702601	704186	2.71626733921816
1754	704187	706330	2.71548507462687
1232	706331	708099	2.71226681741097
2286	708100	710397	2.7023498694517
2386	710398	712319	2.70187304890739
5771	712320	713664	2.69739776951673
1429	713665	714477	2.69618696186962
1499	714478	716656	2.69527306103717
1609	716657	718009	2.69179600886918
1828	718010	722281	2.68984082397004
1633	722282	723887	2.68679950186799
1789	723888	725287	2.68428571428571
5424	725288	726853	2.68263090676884
2416	726854	729066	2.68097605061003
1322	729067	730343	2.67815191855912
1587	730344	733876	2.6702519105576
5770	733877	734739	2.66743916570104
2383	734740	736645	2.66684155299056
2289	736646	738317	2.66507177033493
2597	738318	740027	2.66491228070175
2320	740028	742456	2.66364759160148
5414	742457	743929	2.65987780040733
2527	743930	747611	2.65860945138512
2311	747612	749710	2.65555026202954
2229	749711	751743	2.65469749139203
5597	751744	754789	2.64806303348654
2270	754790	757203	2.64457332228666
5606	757204	758448	2.64417670682731
5815	758449	760252	2.6430155210643
3818	760253	761442	2.63865546218487
1950	761443	763576	2.63542642924086
1180	763577	765426	2.63405405405405
5876	765427	766765	2.63181478715459
2357	766766	768742	2.63075366717248
5750	768743	769636	2.6241610738255
1928	769637	771009	2.6176256372906
1630	771010	773479	2.61619433198381
644	773480	776261	2.61466570812365
1768	776262	778757	2.61217948717949
1137	778758	780034	2.60767423649178
614	780035	782678	2.60514372163389
2570	782679	783832	2.60225303292894
1348	783833	785679	2.60043313481321
1957	785680	787815	2.59737827715356
412	787816	789518	2.59248385202584
2325	789519	791276	2.59158134243458
1340	791277	792777	2.59093937375083
2001	792778	795206	2.59036640592837
1561	795207	797189	2.58850226928896
1124	797190	800222	2.58522914606001
1174	800223	801670	2.58011049723757
1800	801671	803673	2.57963055416875
1834	803674	805540	2.57686127477236
1149	805541	807051	2.57643944407677
1606	807052	807968	2.57579062159215
2310	807969	809775	2.57277255118982
2669	809776	812178	2.57178526841448
2374	812179	814854	2.57062780269058
5824	814855	815610	2.56349206349206
2319	815611	817682	2.55936293436293
1555	817683	818930	2.55769230769231
623	818931	820729	2.55252918287938
2279	820730	823941	2.55105853051059
5461	823942	825095	2.54939341421144
3858	825096	828143	2.54757217847769
1776	828144	829559	2.54590395480226
5851	829560	830842	2.54559625876851
5828	830843	831513	2.54545454545455
2587	831514	833230	2.54455445544554
8030	833231	833862	2.54272151898734
7111	833863	834655	2.5422446406053
1478	834656	835772	2.53715308863026
3374	835773	838966	2.53193487789606
3385	838967	839989	2.52981427174976
2441	839990	843351	2.52885187388459
2227	843352	847044	2.52152721364744
2461	847045	851151	2.51935719503287
6104	851152	853432	2.5190705830776
2304	853433	856796	2.51843043995244
2477	856797	859081	2.51597374179431
3894	859082	861163	2.51344860710855
1736	861164	862748	2.50851735015773
2301	862749	864512	2.50340136054422
5674	864513	865298	2.50127226463104
2449	865299	868598	2.49969696969697
626	868599	869336	2.49728997289973
1235	869337	870210	2.49656750572082
3840	870211	872676	2.49594484995945
2661	872677	874167	2.49295774647887
1329	874168	876224	2.4914924647545
5545	876225	879975	2.49000266595575
3367	879976	881575	2.488125
1812	881576	883515	2.48453608247423
1108	883516	884352	2.48267622461171
1762	884353	885801	2.4824016563147
5615	885802	886993	2.47902684563758
2613	886994	890002	2.47856430707876
1399	890003	891344	2.47615499254844
1412	891345	892931	2.47511027095148
2387	892932	894615	2.4750593824228
2493	894616	897841	2.4727216367018
1871	897842	899874	2.47220855878013
1568	899875	901492	2.47156983930779
5612	901493	902955	2.47026657552973
1262	902956	904341	2.46753246753247
1159	904342	905271	2.46666666666667
1628	905272	906648	2.46477850399419
1444	906649	907163	2.4621359223301
1433	907164	908225	2.45951035781544
1571	908226	909949	2.45881670533643
5540	909950	912639	2.45836431226766
2630	912640	914844	2.45215419501134
5443	914845	917539	2.45194805194805
5817	917540	918194	2.45038167938931
4998	918195	918727	2.4484052532833
1259	918728	920214	2.44115669132482
4941	920215	921352	2.43760984182777
2795	921353	923679	2.43102707348517
1929	923680	924908	2.42717656631408
5764	924909	926126	2.42446633825944
2545	926127	928158	2.42372047244094
5755	928159	929516	2.42047128129602
2368	929517	932092	2.42041925465838
1276	932093	933683	2.4198617221873
4797	933684	935568	2.41962864721485
2306	935569	937265	2.41602828520919
6680	937266	939697	2.41529605263158
2649	939698	942308	2.41440061279203
6691	942309	944076	2.41119909502262
2394	944077	945213	2.41072999120493
7114	945214	946215	2.40718562874252
3834	946216	947884	2.40563211503895
1996	947885	949322	2.40472878998609
562	949323	951906	2.40092879256966
5945	951907	952900	2.39939637826962
2393	952901	955299	2.39724885368904
1976	955300	956750	2.39627842866988
1813	956751	957722	2.39506172839506
2274	957723	960613	2.39086821169146
1644	960614	962212	2.39024390243902
2638	962213	963679	2.38036809815951
1791	963680	965438	2.37691870380898
607	965439	967917	2.37192416296894
1175	967918	969546	2.3646408839779
2628	969547	971332	2.36338185890258
5760	971333	972620	2.36257763975155
1132	972621	973548	2.36206896551724
2231	973549	976399	2.35987372851631
2472	976400	979079	2.35970149253731
1938	979080	980459	2.35797101449275
1744	980460	981381	2.35574837310195
1756	981382	982874	2.3536503683858
5765	982875	985133	2.35325365205843
3895	985134	987064	2.35163127912998
2470	987065	990337	2.35074854873205
5767	990338	991646	2.34835752482811
1831	991647	993816	2.34746543778802
3370	993817	995039	2.34587080948487
2504	995040	998969	2.34529262086514
413	998970	999911	2.34288747346072
1303	999912	1001710	2.34241245136187
5812	1001711	1003114	2.33618233618234
2302	1003115	1006240	2.33461292386436
3881	1006241	1009430	2.3294670846395
3853	1009431	1011445	2.32704714640199
2603	1011446	1013649	2.32577132486388
5462	1013650	1016352	2.32482426933037
4022	1016353	1018590	2.32350312779267
1811	1018591	1019826	2.31553398058252
1256	1019827	1021292	2.31173260572988
1506	1021293	1022586	2.30989180834621
3860	1022587	1025204	2.30939648586707
5601	1025205	1027657	2.30697105584998
5602	1027658	1029350	2.30655640874188
1392	1029351	1030598	2.30528846153846
2381	1030599	1033807	2.30133998130259
7312	1033808	1034849	2.29942418426104
3379	1034850	1036201	2.29881656804734
2555	1036202	1039976	2.29695364238411
3847	1039977	1043171	2.29483568075117
570	1043172	1044550	2.29369108049311
5803	1044551	1045624	2.29329608938547
5754	1045625	1047069	2.28996539792388
5420	1047070	1048840	2.28571428571429
3896	1048841	1051526	2.2855547282204
2588	1051527	1053773	2.28437917222964
2574	1053774	1057900	2.28204506905743
1427	1057901	1061330	2.27871720116618
2490	1061331	1064343	2.27812811151676
5006	1064344	1065594	2.27737809752198
2285	1065595	1067344	2.27657142857143
7604	1067345	1067968	2.27564102564103
2581	1067969	1069695	2.27388535031847
5805	1069696	1071174	2.26977687626775
3903	1071175	1073710	2.26656151419558
5610	1073711	1076376	2.26481620405101
2465	1076377	1079561	2.26405023547881
3838	1079562	1082048	2.26296743063932
5537	1082049	1082634	2.26279863481229
1860	1082635	1085170	2.26222397476341
3859	1085171	1087859	2.26143547787282
1599	1087860	1089591	2.26096997690531
3377	1089592	1091989	2.25896580483736
631	1091990	1094468	2.25736183945139
2646	1094469	1096255	2.25573587017348
5463	1096256	1097844	2.25173064820642
5455	1097845	1099822	2.25025278058645
5788	1099823	1101856	2.24877089478859
5841	1101857	1103278	2.24824191279887
3263	1103279	1104341	2.24365004703669
1100	1104342	1105478	2.23570800351803
5753	1105479	1106846	2.23464912280702
2602	1106847	1109003	2.23180343069077
1415	1109004	1111393	2.23012552301255
1385	1111394	1113085	2.22990543735225
1251	1113086	1114961	2.22814498933902
2388	1114962	1116724	2.22745320476461
5635	1116725	1117946	2.22667757774141
3946	1117947	1120508	2.2263856362217
5836	1120509	1122397	2.22075172048703
1761	1122398	1123586	2.22035323801514
5806	1123587	1124468	2.218820861678
1740	1124469	1127503	2.2174629324547
4985	1127504	1128203	2.21571428571429
2347	1128204	1130538	2.21156316916488
2440	1130539	1134900	2.21091242549289
2629	1134901	1136843	2.2089552238806
2372	1136844	1138753	2.20837696335079
1169	1138754	1142523	2.20318302387268
1539	1142524	1144537	2.19712015888779
1611	1144538	1147506	2.19299427416639
1677	1147507	1149182	2.18914081145585
2356	1149183	1151854	2.18787425149701
505	1151855	1154204	2.18765957446809
2663	1154205	1156448	2.18761140819964
2295	1156449	1158769	2.18440327445067
6661	1158770	1161018	2.18141396176078
5796	1161019	1163220	2.18074477747502
3232	1163221	1164328	2.18050541516245
5829	1164329	1165542	2.18039538714992
3236	1165543	1167119	2.17755231452124
5848	1167120	1167920	2.17602996254682
2788	1167921	1170798	2.17512161223072
3993	1170799	1172807	2.172224987556
5794	1172808	1174296	2.16924110141034
2327	1174297	1176927	2.16913721018624
1148	1176928	1178679	2.1689497716895
5628	1178680	1181018	2.16887558785806
2348	1181019	1184293	2.16854961832061
3357	1184294	1186831	2.16548463356974
3845	1186832	1188870	2.16331535066209
5651	1188871	1191399	2.16211941478845
3864	1191400	1193838	2.16072160721607
5835	1193839	1195473	2.16024464831804
553	1195474	1196378	2.15690607734807
2360	1196379	1197880	2.15645805592543
1258	1197881	1200687	2.15568222301389
1094	1200688	1202790	2.15549215406562
1586	1202791	1203518	2.15521978021978
1103	1203519	1204435	2.14830970556161
3996	1204436	1207310	2.1464347826087
2667	1207311	1209670	2.14406779661017
3969	1209671	1211997	2.14396218306833
1738	1211998	1213848	2.1431658562939
5546	1213849	1218390	2.14266842800528
3839	1218391	1221416	2.13879709187046
3822	1221417	1222555	2.13608428446005
2358	1222556	1224942	2.13531629660662
5756	1224943	1226279	2.13462976813762
3908	1226280	1228037	2.13310580204778
1640	1228038	1229678	2.13040828762949
1540	1229679	1231253	2.13015873015873
5831	1231254	1233022	2.12945166760882
2258	1233023	1236498	2.12571921749137
4017	1236499	1239971	2.1243881370573
1099	1239972	1242805	2.12314749470713
2546	1242806	1247021	2.12286527514232
2318	1247022	1248809	2.12024608501119
6732	1248810	1249908	2.11828935395814
5731	1249909	1251077	2.1180496150556
1279	1251078	1252542	2.11331058020478
5845	1252543	1253611	2.11318989710009
1711	1253612	1254383	2.10492227979275
5616	1254384	1256069	2.10438908659549
2521	1256070	1259085	2.10377984084881
5916	1259086	1261509	2.10354785478548
748	1261510	1264283	2.10201874549387
5735	1264284	1266168	2.10185676392573
5878	1266169	1267275	2.10117434507678
3390	1267276	1269041	2.09626274065685
3998	1269042	1274123	2.09622195985832
2640	1274124	1277788	2.09577080491132
7115	1277789	1278757	2.09391124871001
5733	1278758	1279996	2.09200968523002
1623	1279997	1282755	2.09025009061254
1750	1282756	1285598	2.08969398522687
5908	1285599	1287570	2.08924949290061
3272	1287571	1291865	2.08917345750873
5782	1291866	1293132	2.0852407261247
2338	1293133	1295092	2.08163265306122
5792	1295093	1297101	2.08163265306122
1225	1297102	1299365	2.08083038869258
5857	1299366	1300766	2.07922912205567
1824	1300767	1303810	2.07884362680683
3904	1303811	1306624	2.07782515991471
3962	1306625	1308052	2.07633053221289
6171	1308053	1309827	2.07323943661972
2361	1309828	1311634	2.07249584947427
