COUNTY_ID,COUNTY_ID_NM,TOWN_ID,TOWN_ID_NM,V_ID,V_ID_NM,fld0101,fld0201,fld0301,fld0401
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數
"10004","新竹縣","10004040","關西鎮","10004040-013","玉山里",216,600,320,280
"10004","新竹縣","10004040","關西鎮","10004040-015","石光里",611,2301,1212,1089
"10004","新竹縣","10004040","關西鎮","10004040-002","西安里",740,2407,1222,1185
"10004","新竹縣","10004040","關西鎮","10004040-019","東山里",353,1055,603,452
"10004","新竹縣","10004040","關西鎮","10004040-021","東平里",387,1150,622,528
"10004","新竹縣","10004040","關西鎮","10004040-009","東光里",471,1528,830,698
"10004","新竹縣","10004040","關西鎮","10004040-008","東安里",1352,4601,2344,2257
"10004","新竹縣","10004040","關西鎮","10004040-001","東興里",190,648,345,303
"10004","新竹縣","10004040","關西鎮","10004040-011","金山里",241,713,392,321
"10004","新竹縣","10004040","關西鎮","10004040-007","南山里",351,1380,733,647
"10004","新竹縣","10004040","關西鎮","10004040-018","南和里",277,1056,572,484
"10004","新竹縣","10004040","關西鎮","10004040-003","南雄里",296,910,478,432
"10004","新竹縣","10004040","關西鎮","10004040-020","南新里",366,1123,644,479
"10004","新竹縣","10004040","關西鎮","10004040-017","新力里",234,651,383,268
"10004","新竹縣","10004040","關西鎮","10004040-010","新富里",224,701,390,311
"10004","新竹縣","10004040","關西鎮","10004040-012","錦山里",437,1286,730,556
"10004","新竹縣","10004100","寶山鄉","10004100-003","三峰村",428,1179,669,510
"10004","新竹縣","10004100","寶山鄉","10004100-002","大崎村",797,1981,1074,907
"10004","新竹縣","10004100","寶山鄉","10004100-007","山湖村",233,615,339,276
"10004","新竹縣","10004100","寶山鄉","10004100-009","油田村",242,621,371,250
"10004","新竹縣","10004100","寶山鄉","10004100-005","深井村",277,928,521,407
"10004","新竹縣","10004100","寶山鄉","10004100-004","新城村",398,1395,775,620
"10004","新竹縣","10004100","寶山鄉","10004100-010","雙新村",1115,3008,1584,1424
"10004","新竹縣","10004100","寶山鄉","10004100-001","雙溪村",985,2704,1371,1333
"10004","新竹縣","10004100","寶山鄉","10004100-008","寶山村",329,879,490,389
"10004","新竹縣","10004100","寶山鄉","10004100-006","寶斗村",233,793,445,348
"10020","嘉義市","10020020","西區","10020020-013","下埤里",591,1827,956,871
"10020","嘉義市","10020020","西區","10020020-015","大溪里",788,2430,1237,1193
"10020","嘉義市","10020020","西區","10020020-058","文化里",1136,2676,1291,1385
"10020","嘉義市","10020020","西區","10020020-012","北湖里",1043,3259,1675,1584
"10020","嘉義市","10020020","西區","10020020-070","北新里",369,1158,611,547
"10020","嘉義市","10020020","西區","10020020-003","北榮里",1019,2892,1446,1446
"10020","嘉義市","10020020","西區","10020020-056","永和里",928,2305,1128,1177
"10020","嘉義市","10020020","西區","10020020-053","光路里",2149,6425,3222,3203
"10020","嘉義市","10020020","西區","10020020-014","竹村里",457,1291,678,613
"10020","嘉義市","10020020","西區","10020020-009","竹圍里",1806,4958,2460,2498
"10020","嘉義市","10020020","西區","10020020-055","自強里",714,1936,920,1016
"10020","嘉義市","10020020","西區","10020020-017","西平里",1268,3588,1776,1812
"10020","嘉義市","10020020","西區","10020020-059","西榮里",1131,2761,1393,1368
"10020","嘉義市","10020020","西區","10020020-051","育英里",860,2270,1087,1183
"10020","嘉義市","10020020","西區","10020020-047","車店里",2508,7434,3544,3890
"10020","嘉義市","10020020","西區","10020020-069","保生里",1741,4897,2422,2475
"10020","嘉義市","10020020","西區","10020020-011","保安里",1364,3803,1826,1977
"10020","嘉義市","10020020","西區","10020020-068","保福里",1586,4199,1973,2226
"10020","嘉義市","10020020","西區","10020020-046","垂楊里",899,2503,1270,1233
"10020","嘉義市","10020020","西區","10020020-064","後驛里",1003,2710,1373,1337
"10020","嘉義市","10020020","西區","10020020-067","紅瓦里",638,2106,1069,1037
"10020","嘉義市","10020020","西區","10020020-050","美源里",1606,4504,2193,2311
"10020","嘉義市","10020020","西區","10020020-052","致遠里",842,2016,951,1065
"10020","嘉義市","10020020","西區","10020020-005","重興里",897,2542,1301,1241
"10020","嘉義市","10020020","西區","10020020-001","香湖里",344,1033,527,506
"10020","嘉義市","10020020","西區","10020020-031","書院里",994,2412,1241,1171
"10020","嘉義市","10020020","西區","10020020-060","國華里",723,1690,833,857
"10020","嘉義市","10020020","西區","10020020-045","培元里",785,2029,973,1056
"10020","嘉義市","10020020","西區","10020020-019","港坪里",1284,3913,1915,1998
"10020","嘉義市","10020020","西區","10020020-049","湖內里",1676,5652,2795,2857
"10020","嘉義市","10020020","西區","10020020-002","湖邊里",843,2517,1217,1300
"10020","嘉義市","10020020","西區","10020020-061","番社里",753,1781,874,907
"10020","嘉義市","10020020","西區","10020020-022","新西里",943,2592,1278,1314
"10020","嘉義市","10020020","西區","10020020-010","新厝里",1677,5229,2571,2658
"10020","嘉義市","10020020","西區","10020020-057","新富里",833,2161,1036,1125
"10020","嘉義市","10020020","西區","10020020-066","獅子里",1233,3510,1668,1842
"10020","嘉義市","10020020","西區","10020020-048","福民里",2497,7098,3493,3605
"10020","嘉義市","10020020","西區","10020020-016","福全里",1833,4769,2310,2459
"10020","嘉義市","10020020","西區","10020020-065","福安里",1714,4888,2336,2552
"10020","嘉義市","10020020","西區","10020020-054","翠岱里",736,1658,814,844
"10020","嘉義市","10020020","西區","10020020-021","劉厝里",2784,7704,3776,3928
"10020","嘉義市","10020020","西區","10020020-063","慶安里",734,2057,1047,1010
"10020","嘉義市","10020020","西區","10020020-062","導明里",780,1974,988,986
"10020","嘉義市","10020020","西區","10020020-018","磚嗂里",1540,3983,1924,2059
"10020","嘉義市","10020020","西區","10020020-020","頭港里",639,1911,1002,909
"10020","嘉義市","10020010","東區","10020010-061","中山里",955,2251,1018,1233
"10020","嘉義市","10020010","東區","10020010-062","中央里",1047,2729,1353,1376
"10020","嘉義市","10020010","東區","10020010-004","中庄里",1484,4102,1972,2130
"10020","嘉義市","10020010","東區","10020010-003","仁義里",1295,3726,1759,1967
"10020","嘉義市","10020010","東區","10020010-039","太平里",2012,5439,2522,2917
"10020","嘉義市","10020010","東區","10020010-066","文雅里",1699,4565,2132,2433
"10020","嘉義市","10020010","東區","10020010-037","王田里",1130,2879,1294,1585
"10020","嘉義市","10020010","東區","10020010-064","北門里",1108,2974,1463,1511
"10020","嘉義市","10020010","東區","10020010-057","民族里",972,2254,1170,1084
"10020","嘉義市","10020010","東區","10020010-034","圳頭里",1855,4999,2381,2618
"10020","嘉義市","10020010","東區","10020010-067","安業里",859,2364,1144,1220
"10020","嘉義市","10020010","東區","10020010-052","安寮里",1194,3156,1559,1597
"10020","嘉義市","10020010","東區","10020010-038","東川里",862,2249,1071,1178
"10020","嘉義市","10020010","東區","10020010-060","東興里",947,2266,1079,1187
"10020","嘉義市","10020010","東區","10020010-063","林森里",1198,3626,1739,1887
"10020","嘉義市","10020010","東區","10020010-050","芳安里",927,2553,1262,1291
"10020","嘉義市","10020010","東區","10020010-049","芳草里",1510,3972,1937,2035
"10020","嘉義市","10020010","東區","10020010-043","長竹里",1240,3495,1709,1786
"10020","嘉義市","10020010","東區","10020010-046","宣信里",630,1647,835,812
"10020","嘉義市","10020010","東區","10020010-036","後庄里",1558,4791,2353,2438
"10020","嘉義市","10020010","東區","10020010-002","後湖里",1405,4222,2089,2133
"10020","嘉義市","10020010","東區","10020010-001","荖藤里",1742,5063,2482,2581
"10020","嘉義市","10020010","東區","10020010-005","頂庄里",885,2757,1350,1407
"10020","嘉義市","10020010","東區","10020010-051","頂寮里",1006,3004,1489,1515
"10020","嘉義市","10020010","東區","10020010-042","鹿寮里",395,1282,671,611
"10020","嘉義市","10020010","東區","10020010-058","朝陽里",893,2406,1211,1195
"10020","嘉義市","10020010","東區","10020010-044","短竹里",1059,2636,1311,1325
"10020","嘉義市","10020010","東區","10020010-059","華南里",969,2480,1198,1282
"10020","嘉義市","10020010","東區","10020010-035","新店里",1752,5071,2405,2666
"10020","嘉義市","10020010","東區","10020010-045","新開里",945,2402,1196,1206
"10020","嘉義市","10020010","東區","10020010-068","義教里",1216,3532,1797,1735
"10020","嘉義市","10020010","東區","10020010-056","過溝里",995,2673,1296,1377
"10020","嘉義市","10020010","東區","10020010-041","盧厝里",691,2021,1001,1020
"10020","嘉義市","10020010","東區","10020010-055","興仁里",1515,4496,2199,2297
"10020","嘉義市","10020010","東區","10020010-053","興安里",914,2877,1431,1446
"10020","嘉義市","10020010","東區","10020010-054","興村里",1627,4663,2269,2394
"10020","嘉義市","10020010","東區","10020010-047","興南里",788,1954,1001,953
"10020","嘉義市","10020010","東區","10020010-048","豐年里",642,1677,850,827
"10020","嘉義市","10020010","東區","10020010-065","蘭潭里",1034,2568,1228,1340
"10010","嘉義縣","10010040","大林鎮","10010040-021","三村里",316,1023,529,494
"10010","嘉義縣","10010040","大林鎮","10010040-020","三角里",332,971,500,471
"10010","嘉義縣","10010040","大林鎮","10010040-016","三和里",847,2453,1275,1178
"10010","嘉義縣","10010040","大林鎮","10010040-014","上林里",334,951,503,448
"10010","嘉義縣","10010040","大林鎮","10010040-011","大美里",713,2071,1079,992
"10010","嘉義縣","10010040","大林鎮","10010040-010","大糖里",92,242,109,133
"10010","嘉義縣","10010040","大林鎮","10010040-013","中坑里",586,1597,865,732
"10010","嘉義縣","10010040","大林鎮","10010040-015","中林里",588,1858,951,907
"10010","嘉義縣","10010040","大林鎮","10010040-019","內林里",282,850,446,404
"10010","嘉義縣","10010040","大林鎮","10010040-004","平林里",2527,6979,3432,3547
"10010","嘉義縣","10010040","大林鎮","10010040-003","吉林里",474,1201,616,585
"10010","嘉義縣","10010040","大林鎮","10010040-002","西林里",790,2242,1108,1134
"10010","嘉義縣","10010040","大林鎮","10010040-008","西結里",327,835,453,382
"10010","嘉義縣","10010040","大林鎮","10010040-006","明和里",671,2029,1031,998
"10010","嘉義縣","10010040","大林鎮","10010040-005","明華里",437,1432,743,689
"10010","嘉義縣","10010040","大林鎮","10010040-001","東林里",243,618,300,318
"10010","嘉義縣","10010040","大林鎮","10010040-007","排路里",283,753,415,338
"10010","嘉義縣","10010040","大林鎮","10010040-009","湖北里",300,772,419,353
"10010","嘉義縣","10010040","大林鎮","10010040-017","溝背里",412,1171,605,566
"10010","嘉義縣","10010040","大林鎮","10010040-018","義和里",292,837,444,393
"10010","嘉義縣","10010040","大林鎮","10010040-012","過溪里",555,1708,891,817
"10010","嘉義縣","10010170","大埔鄉","10010170-001","大埔村",757,1751,880,871
"10010","嘉義縣","10010170","大埔鄉","10010170-003","永樂村",181,496,265,231
"10010","嘉義縣","10010170","大埔鄉","10010170-005","西興村",301,622,338,284
"10010","嘉義縣","10010170","大埔鄉","10010170-002","和平村",308,739,388,351
"10010","嘉義縣","10010170","大埔鄉","10010170-004","茄苳村",393,959,504,455
"10010","嘉義縣","10010130","中埔鄉","10010130-019","三層村",244,782,420,362
"10010","嘉義縣","10010130","中埔鄉","10010130-001","中埔村",730,2185,1164,1021
"10010","嘉義縣","10010130","中埔鄉","10010130-022","中崙村",127,360,197,163
"10010","嘉義縣","10010130","中埔鄉","10010130-014","石村",500,1453,761,692
"10010","嘉義縣","10010130","中埔鄉","10010130-016","同仁村",740,2358,1274,1084
"10010","嘉義縣","10010130","中埔鄉","10010130-018","沄水村",394,1251,670,581
"10010","嘉義縣","10010130","中埔鄉","10010130-008","和美村",3104,8218,4127,4091
"10010","嘉義縣","10010130","中埔鄉","10010130-007","和睦村",1396,3948,2012,1936
"10010","嘉義縣","10010130","中埔鄉","10010130-009","和興村",2409,6590,3348,3242
"10010","嘉義縣","10010130","中埔鄉","10010130-021","東興村",149,447,242,205
"10010","嘉義縣","10010130","中埔鄉","10010130-012","社口村",819,2540,1339,1201
"10010","嘉義縣","10010130","中埔鄉","10010130-005","金蘭村",565,1760,906,854
"10010","嘉義縣","10010130","中埔鄉","10010130-020","深坑村",270,895,473,422
"10010","嘉義縣","10010130","中埔鄉","10010130-015","頂埔村",358,1195,640,555
"10010","嘉義縣","10010130","中埔鄉","10010130-006","富收村",1125,3376,1782,1594
"10010","嘉義縣","10010130","中埔鄉","10010130-010","隆興村",734,2268,1210,1058
"10010","嘉義縣","10010130","中埔鄉","10010130-017","瑞豐村",258,897,491,406
"10010","嘉義縣","10010130","中埔鄉","10010130-011","義仁村",558,1797,950,847
"10010","嘉義縣","10010130","中埔鄉","10010130-004","裕民村",352,1044,575,469
"10010","嘉義縣","10010130","中埔鄉","10010130-003","龍門村",303,982,530,452
"10010","嘉義縣","10010130","中埔鄉","10010130-013","灣潭村",413,1250,678,572
"10010","嘉義縣","10010130","中埔鄉","10010130-002","館村",368,1098,557,541
"10010","嘉義縣","10010080","六腳鄉","10010080-009","三義村",290,879,461,418
"10010","嘉義縣","10010080","六腳鄉","10010080-004","工廠村",108,261,137,124
"10010","嘉義縣","10010080","六腳鄉","10010080-012","六斗村",409,1126,593,533
"10010","嘉義縣","10010080","六腳鄉","10010080-022","六南村",252,653,352,301
"10010","嘉義縣","10010080","六腳鄉","10010080-021","六腳村",361,910,464,446
"10010","嘉義縣","10010080","六腳鄉","10010080-024","古林村",337,842,460,382
"10010","嘉義縣","10010080","六腳鄉","10010080-019","正義村",581,1617,860,757
"10010","嘉義縣","10010080","六腳鄉","10010080-016","永賢村",231,589,302,287
"10010","嘉義縣","10010080","六腳鄉","10010080-015","竹本村",294,753,408,345
"10010","嘉義縣","10010080","六腳鄉","10010080-025","更寮村",254,646,359,287
"10010","嘉義縣","10010080","六腳鄉","10010080-023","崩山村",309,782,422,360
"10010","嘉義縣","10010080","六腳鄉","10010080-013","崙陽村",393,1179,605,574
"10010","嘉義縣","10010080","六腳鄉","10010080-017","魚寮村",312,777,416,361
"10010","嘉義縣","10010080","六腳鄉","10010080-010","港美村",320,909,500,409
"10010","嘉義縣","10010080","六腳鄉","10010080-008","塗師村",280,795,414,381
"10010","嘉義縣","10010080","六腳鄉","10010080-020","溪厝村",269,745,399,346
"10010","嘉義縣","10010080","六腳鄉","10010080-002","蒜東村",376,1006,552,454
"10010","嘉義縣","10010080","六腳鄉","10010080-003","蒜南村",382,1036,569,467
"10010","嘉義縣","10010080","六腳鄉","10010080-001","蒜頭村",517,1415,739,676
"10010","嘉義縣","10010080","六腳鄉","10010080-018","潭墘村",382,1052,550,502
"10010","嘉義縣","10010080","六腳鄉","10010080-011","豐美村",437,1317,705,612
"10010","嘉義縣","10010080","六腳鄉","10010080-007","雙涵村",356,1041,568,473
"10010","嘉義縣","10010080","六腳鄉","10010080-014","蘇厝村",610,1747,901,846
"10010","嘉義縣","10010080","六腳鄉","10010080-006","灣北村",493,1448,752,696
"10010","嘉義縣","10010080","六腳鄉","10010080-005","灣南村",503,1422,739,683
"10010","嘉義縣","10010010","太保市","10010010-001","太保里",894,2710,1392,1318
"10010","嘉義縣","10010010","太保市","10010010-016","北新里",1094,3555,1820,1735
"10010","嘉義縣","10010010","太保市","10010010-011","田尾里",314,852,472,380
"10010","嘉義縣","10010010","太保市","10010010-018","安仁里",1176,3319,1617,1702
"10010","嘉義縣","10010010","太保市","10010010-008","東勢里",724,2106,1066,1040
"10010","嘉義縣","10010010","太保市","10010010-003","前潭里",547,1776,968,808
"10010","嘉義縣","10010010","太保市","10010010-015","南新里",706,2293,1177,1116
"10010","嘉義縣","10010010","太保市","10010010-002","後庄里",158,602,315,287
"10010","嘉義縣","10010010","太保市","10010010-004","後潭里",586,1919,1010,909
"10010","嘉義縣","10010010","太保市","10010010-006","春珠里",349,1166,618,548
"10010","嘉義縣","10010010","太保市","10010010-017","埤鄉里",281,884,491,393
"10010","嘉義縣","10010010","太保市","10010010-007","崙頂里",325,993,513,480
"10010","嘉義縣","10010010","太保市","10010010-005","梅埔里",403,1391,761,630
"10010","嘉義縣","10010010","太保市","10010010-014","麻寮里",1662,5080,2529,2551
"10010","嘉義縣","10010010","太保市","10010010-012","港尾里",217,671,358,313
"10010","嘉義縣","10010010","太保市","10010010-009","新埤里",482,1505,809,696
"10010","嘉義縣","10010010","太保市","10010010-013","過溝里",1159,3583,1838,1745
"10010","嘉義縣","10010010","太保市","10010010-010","舊埤里",906,2618,1360,1258
"10010","嘉義縣","10010120","水上鄉","10010120-008","三和村",744,2149,1141,1008
"10010","嘉義縣","10010120","水上鄉","10010120-023","三界村",372,1139,609,530
"10010","嘉義縣","10010120","水上鄉","10010120-010","三鎮村",285,766,372,394
"10010","嘉義縣","10010120","水上鄉","10010120-007","下寮村",772,2177,1109,1068
"10010","嘉義縣","10010120","水上鄉","10010120-004","大崙村",756,2535,1331,1204
"10010","嘉義縣","10010120","水上鄉","10010120-003","大堀村",607,1880,1032,848
"10010","嘉義縣","10010120","水上鄉","10010120-021","中庄村",787,2220,1117,1103
"10010","嘉義縣","10010120","水上鄉","10010120-025","內溪村",459,1327,683,644
"10010","嘉義縣","10010120","水上鄉","10010120-001","水上村",1587,4523,2302,2221
"10010","嘉義縣","10010120","水上鄉","10010120-002","水頭村",986,2895,1448,1447
"10010","嘉義縣","10010120","水上鄉","10010120-019","民生村",1286,3341,1731,1610
"10010","嘉義縣","10010120","水上鄉","10010120-009","回歸村",185,515,245,270
"10010","嘉義縣","10010120","水上鄉","10010120-020","忠和村",814,2295,1191,1104
"10010","嘉義縣","10010120","水上鄉","10010120-012","南和村",562,1605,826,779
"10010","嘉義縣","10010120","水上鄉","10010120-022","南鄉村",314,1008,549,459
"10010","嘉義縣","10010120","水上鄉","10010120-015","柳林村",785,2349,1235,1114
"10010","嘉義縣","10010120","水上鄉","10010120-016","柳鄉村",818,2325,1161,1164
"10010","嘉義縣","10010120","水上鄉","10010120-017","柳新村",741,2082,1046,1036
"10010","嘉義縣","10010120","水上鄉","10010120-024","國姓村",488,1546,809,737
"10010","嘉義縣","10010120","水上鄉","10010120-006","粗溪村",637,1885,967,918
"10010","嘉義縣","10010120","水上鄉","10010120-005","塗溝村",310,966,528,438
"10010","嘉義縣","10010120","水上鄉","10010120-014","溪洲村",461,1297,664,633
"10010","嘉義縣","10010120","水上鄉","10010120-026","義興村",340,1026,543,483
"10010","嘉義縣","10010120","水上鄉","10010120-011","靖和村",188,507,259,248
"10010","嘉義縣","10010120","水上鄉","10010120-018","寬士村",1756,4619,2388,2231
"10010","嘉義縣","10010120","水上鄉","10010120-013","龍德村",729,2312,1191,1121
"10010","嘉義縣","10010030","布袋鎮","10010030-002","九龍里",185,465,252,213
"10010","嘉義縣","10010030","布袋鎮","10010030-021","中安里",639,1745,924,821
"10010","嘉義縣","10010030","布袋鎮","10010030-013","永安里",485,1330,685,645
"10010","嘉義縣","10010030","布袋鎮","10010030-005","光復里",716,2007,987,1020
"10010","嘉義縣","10010030","布袋鎮","10010030-012","好美里",452,1275,644,631
"10010","嘉義縣","10010030","布袋鎮","10010030-015","江山里",151,341,184,157
"10010","嘉義縣","10010030","布袋鎮","10010030-017","考試里",137,345,173,172
"10010","嘉義縣","10010030","布袋鎮","10010030-019","西安里",527,1469,766,703
"10010","嘉義縣","10010030","布袋鎮","10010030-003","岑海里",844,2486,1262,1224
"10010","嘉義縣","10010030","布袋鎮","10010030-006","見龍里",401,1083,562,521
"10010","嘉義縣","10010030","布袋鎮","10010030-001","岱江里",264,732,356,376
"10010","嘉義縣","10010030","布袋鎮","10010030-020","東安里",549,1631,879,752
"10010","嘉義縣","10010030","布袋鎮","10010030-014","東港里",784,2248,1173,1075
"10010","嘉義縣","10010030","布袋鎮","10010030-018","振寮里",356,924,494,430
"10010","嘉義縣","10010030","布袋鎮","10010030-011","復興里",959,2839,1372,1467
"10010","嘉義縣","10010030","布袋鎮","10010030-016","菜舖里",181,471,272,199
"10010","嘉義縣","10010030","布袋鎮","10010030-023","貴舍里",312,809,438,371
"10010","嘉義縣","10010030","布袋鎮","10010030-010","新民里",503,1507,731,776
"10010","嘉義縣","10010030","布袋鎮","10010030-009","新岑里",381,1172,594,578
"10010","嘉義縣","10010030","布袋鎮","10010030-007","新厝里",300,877,456,421
"10010","嘉義縣","10010030","布袋鎮","10010030-022","樹林里",224,611,342,269
"10010","嘉義縣","10010030","布袋鎮","10010030-004","興中里",498,1406,705,701
"10010","嘉義縣","10010030","布袋鎮","10010030-008","龍江里",322,928,474,454
"10010","嘉義縣","10010050","民雄鄉","10010050-013","三興村",538,1503,760,743
"10010","嘉義縣","10010050","民雄鄉","10010050-024","大崎村",932,2687,1413,1274
"10010","嘉義縣","10010050","民雄鄉","10010050-020","山中村",1313,4410,2318,2092
"10010","嘉義縣","10010050","民雄鄉","10010050-021","中央村",470,1613,842,771
"10010","嘉義縣","10010050","民雄鄉","10010050-009","中和村",326,1060,542,518
"10010","嘉義縣","10010050","民雄鄉","10010050-002","中樂村",675,2026,1005,1021
"10010","嘉義縣","10010050","民雄鄉","10010050-019","文隆村",965,2852,1457,1395
"10010","嘉義縣","10010050","民雄鄉","10010050-022","北斗村",2034,6123,3093,3030
"10010","嘉義縣","10010050","民雄鄉","10010050-010","平和村",285,907,473,434
"10010","嘉義縣","10010050","民雄鄉","10010050-003","西安村",1306,4069,2049,2020
"10010","嘉義縣","10010050","民雄鄉","10010050-011","西昌村",312,1030,534,496
"10010","嘉義縣","10010050","民雄鄉","10010050-025","秀林村",949,2856,1504,1352
"10010","嘉義縣","10010050","民雄鄉","10010050-006","東湖村",713,2236,1146,1090
"10010","嘉義縣","10010050","民雄鄉","10010050-001","東榮村",974,2724,1375,1349
"10010","嘉義縣","10010050","民雄鄉","10010050-014","東興村",202,652,366,286
"10010","嘉義縣","10010050","民雄鄉","10010050-026","松山村",681,2102,1107,995
"10010","嘉義縣","10010050","民雄鄉","10010050-027","金興村",1248,3488,1737,1751
"10010","嘉義縣","10010050","民雄鄉","10010050-007","頂崙村",540,1705,883,822
"10010","嘉義縣","10010050","民雄鄉","10010050-008","菁埔村",581,2057,1103,954
"10010","嘉義縣","10010050","民雄鄉","10010050-012","豊收村",967,2464,1265,1199
"10010","嘉義縣","10010050","民雄鄉","10010050-028","福樂村",2413,7126,3579,3547
"10010","嘉義縣","10010050","民雄鄉","10010050-018","福興村",727,2325,1212,1113
"10010","嘉義縣","10010050","民雄鄉","10010050-005","福權村",581,1976,1014,962
"10010","嘉義縣","10010050","民雄鄉","10010050-004","寮頂村",863,2689,1327,1362
"10010","嘉義縣","10010050","民雄鄉","10010050-016","興中村",705,2247,1152,1095
"10010","嘉義縣","10010050","民雄鄉","10010050-017","興南村",1069,3117,1556,1561
"10010","嘉義縣","10010050","民雄鄉","10010050-015","鎮北村",399,1210,630,580
"10010","嘉義縣","10010050","民雄鄉","10010050-023","福村",1005,2842,1469,1373
"10010","嘉義縣","10010020","朴子市","10010020-016","大鄉里",1308,3685,1868,1817
"10010","嘉義縣","10010020","朴子市","10010020-017","大葛里",1443,3922,1950,1972
"10010","嘉義縣","10010020","朴子市","10010020-006","中正里",319,824,414,410
"10010","嘉義縣","10010020","朴子市","10010020-015","仁和里",862,1974,906,1068
"10010","嘉義縣","10010020","朴子市","10010020-003","內厝里",414,1244,630,614
"10010","嘉義縣","10010020","朴子市","10010020-008","文化里",774,2171,1121,1050
"10010","嘉義縣","10010020","朴子市","10010020-002","平和里",990,2814,1329,1485
"10010","嘉義縣","10010020","朴子市","10010020-009","永和里",1048,3233,1615,1618
"10010","嘉義縣","10010020","朴子市","10010020-001","安福里",930,2459,1208,1251
"10010","嘉義縣","10010020","朴子市","10010020-019","竹村里",426,1223,646,577
"10010","嘉義縣","10010020","朴子市","10010020-010","竹圍里",1788,5475,2691,2784
"10010","嘉義縣","10010020","朴子市","10010020-018","佳禾里",300,938,463,475
"10010","嘉義縣","10010020","朴子市","10010020-026","松華里",523,1479,799,680
"10010","嘉義縣","10010020","朴子市","10010020-027","南竹里",227,611,328,283
"10010","嘉義縣","10010020","朴子市","10010020-020","崁前里",357,1134,613,521
"10010","嘉義縣","10010020","朴子市","10010020-022","崁後里",310,872,481,391
"10010","嘉義縣","10010020","朴子市","10010020-025","梅華里",430,1246,672,574
"10010","嘉義縣","10010020","朴子市","10010020-007","博厚里",346,991,492,499
"10010","嘉義縣","10010020","朴子市","10010020-004","開元里",215,509,264,245
"10010","嘉義縣","10010020","朴子市","10010020-005","順天里",284,776,384,392
"10010","嘉義縣","10010020","朴子市","10010020-021","順安里",113,295,162,133
"10010","嘉義縣","10010020","朴子市","10010020-024","新庄里",295,859,425,434
"10010","嘉義縣","10010020","朴子市","10010020-011","新寮里",246,842,442,400
"10010","嘉義縣","10010020","朴子市","10010020-013","溪口里",317,983,510,473
"10010","嘉義縣","10010020","朴子市","10010020-023","德家里",300,932,494,438
"10010","嘉義縣","10010020","朴子市","10010020-014","德興里",416,1343,747,596
"10010","嘉義縣","10010020","朴子市","10010020-012","雙溪里",282,765,413,352
"10010","嘉義縣","10010140","竹崎鄉","10010140-023","中和村",363,964,536,428
"10010","嘉義縣","10010140","竹崎鄉","10010140-022","仁壽村",120,269,164,105
"10010","嘉義縣","10010140","竹崎鄉","10010140-011","內埔村",581,1952,1009,943
"10010","嘉義縣","10010140","竹崎鄉","10010140-018","文村",276,798,432,366
"10010","嘉義縣","10010140","竹崎鄉","10010140-013","白杞村",251,799,427,372
"10010","嘉義縣","10010140","竹崎鄉","10010140-024","光華村",305,857,495,362
"10010","嘉義縣","10010140","竹崎鄉","10010140-001","竹崎村",969,2998,1533,1465
"10010","嘉義縣","10010140","竹崎鄉","10010140-003","坑頭村",277,917,488,429
"10010","嘉義縣","10010140","竹崎鄉","10010140-004","沙坑村",292,989,533,456
"10010","嘉義縣","10010140","竹崎鄉","10010140-002","和平村",787,2671,1391,1280
"10010","嘉義縣","10010140","竹崎鄉","10010140-012","昇平村",610,2172,1134,1038
"10010","嘉義縣","10010140","竹崎鄉","10010140-019","金獅村",208,517,290,227
"10010","嘉義縣","10010140","竹崎鄉","10010140-014","桃源村",371,1212,678,534
"10010","嘉義縣","10010140","竹崎鄉","10010140-009","鹿滿村",507,1757,949,808
"10010","嘉義縣","10010140","竹崎鄉","10010140-020","復金村",620,2288,1230,1058
"10010","嘉義縣","10010140","竹崎鄉","10010140-010","紫雲村",482,1738,919,819
"10010","嘉義縣","10010140","竹崎鄉","10010140-015","塘興村",294,1053,562,491
"10010","嘉義縣","10010140","竹崎鄉","10010140-005","獅埜村",442,1487,806,681
"10010","嘉義縣","10010140","竹崎鄉","10010140-007","義仁村",394,1257,678,579
"10010","嘉義縣","10010140","竹崎鄉","10010140-006","義和村",215,712,392,320
"10010","嘉義縣","10010140","竹崎鄉","10010140-016","義隆村",200,693,389,304
"10010","嘉義縣","10010140","竹崎鄉","10010140-021","緞繻村",369,1087,589,498
"10010","嘉義縣","10010140","竹崎鄉","10010140-017","龍山村",596,2142,1140,1002
"10010","嘉義縣","10010140","竹崎鄉","10010140-008","灣橋村",2016,6043,3172,2871
"10010","嘉義縣","10010090","東石鄉","10010090-005","三家村",446,1407,762,645
"10010","嘉義縣","10010090","東石鄉","10010090-010","下揖村",346,886,483,403
"10010","嘉義縣","10010090","東石鄉","10010090-006","永屯村",280,834,431,403
"10010","嘉義縣","10010090","東石鄉","10010090-018","西崙村",472,1339,691,648
"10010","嘉義縣","10010090","東石鄉","10010090-001","東石村",796,2250,1155,1095
"10010","嘉義縣","10010090","東石鄉","10010090-017","東崙村",331,857,444,413
"10010","嘉義縣","10010090","東石鄉","10010090-003","型厝村",548,1619,847,772
"10010","嘉義縣","10010090","東石鄉","10010090-016","洲仔村",358,1018,547,471
"10010","嘉義縣","10010090","東石鄉","10010090-007","海埔村",184,465,262,203
"10010","嘉義縣","10010090","東石鄉","10010090-009","副瀨村",431,1154,617,537
